Family_ID,Father ID,Mother_ID,Child_ID_1,Child_ID_2,Child_ID_3,Child_ID_4,Child_ID_5,Child_ID_6,Child_ID_7,Child_ID_8,Child_ID_9,Child_ID_10
F3952,I122593541890,I122593541902,I122593541858,,,,,,,,,
F3953,I122619017347,I122619017251,I122619384645,I122619017719,,,,,,,,
F3954,I122600505181,I122600505256,,,,,,,,,,
F3955,I122656291521,I122656291500,I122656291271,,,,,,,,,
F3956,I122615625671,I122615625773,I122615626144,,,,,,,,,
F3957,I122600374232,I122600374245,I122600374166,,,,,,,,,
F3958,I122594590565,I122594590636,I122594590704,,,,,,,,,
F3959,I122619492579,I122619492571,I122619492282,,,,,,,,,
F3960,I122603831158,I122603831180,,,,,,,,,,
F3961,I122606518181,I122606518125,,,,,,,,,,
F3962,I122597162655,I122597162773,,,,,,,,,,
F3963,I122595393479,I122595393285,,,,,,,,,,
F3964,I122596998938,I122596998966,I122597052792,I122617927497,I122596998993,,,,,,,
F3965,I122594737985,I122594737999,I122594736550,I122595618887,I122595388834,,,,,,,
F3966,I122603831209,I122603831223,I122603831180,,,,,,,,,
F3967,I122619492998,I122619492571,,,,,,,,,,
F3968,I122596097772,I122596097836,,,,,,,,,,
F3969,I122616461536,I122616461926,I122616461395,,,,,,,,,
F3970,I122594262766,I122617214994,I122594262745,,,,,,,,,
F3971,I122602831663,I122602831706,I122602831624,I122602831923,,,,,,,,
F3972,I122609481875,I122609481861,I122609481716,,,,,,,,,
F3973,I122603372303,I122603372325,I122603371544,I122603372604,,,,,,,,
F3974,I122593542061,I122593542076,I122593541922,I122596660736,,,,,,,,
F3975,I122596999104,I122596999106,I122596999208,I122600520649,I122602661226,I122597053142,I122596999079,,,,,
F3976,I122614659326,I122614658815,,,,,,,,,,
F3977,I122595393498,I122595393509,I122595393479,,,,,,,,,
F3978,I122597163003,I122597162952,I122613859447,I122597162853,,,,,,,,
F3979,I122608269441,I122608269457,I122608269327,,,,,,,,,
F3980,I122603208501,I122594901671,I122615089540,I122603208376,,,,,,,,
F3981,I122616985615,I122616985603,I122616984497,I122616985389,,,,,,,,
F3982,I122604961623,I122604961635,I122604961690,I122604961593,,,,,,,,
F3983,I122610071717,I122610071705,I122610071579,,,,,,,,,
F3984,I122614282470,I122614282434,,,,,,,,,,
F3985,I122600505034,I122600505103,I122600505181,,,,,,,,,
F3986,I122653866559,I122653866574,I122653866499,,,,,,,,,
F3987,I122618968060,I122618968107,,,,,,,,,,
F3988,I122653866477,I122653866499,,,,,,,,,,
F3989,I122610072040,I122610071705,,,,,,,,,,
F3990,I122600701739,I122600701744,I122600701879,I122600701657,,,,,,,,
F3991,I122602831607,I122602831624,I122602831584,,,,,,,,,
F3992,I122606026452,I122606026585,I122606026361,I122606026756,,,,,,,,
F3993,I122642200544,I122642201265,I122642201285,,,,,,,,,
F3994,I122618411096,I122618411031,I122618411361,,,,,,,,,
F3995,I122600374049,I122600374116,,,,,,,,,,
F3996,I122618509327,I122618509208,I122618509579,,,,,,,,,
F3997,I122596114336,I122596114407,I122596114502,I122596115410,I122608939321,I122614081631,I122596609394,,,,,
F3998,I122614462641,I122614462656,I122614462541,,,,,,,,,
F3999,I122617608242,I122617608257,I122617608775,I122617607945,,,,,,,,
F4000,I122605911822,I122605911875,I122605911946,,,,,,,,,
F4001,I122596999076,I122596999055,,,,,,,,,,
F4002,I122597539767,I122597539729,I122597539673,,,,,,,,,
F4003,I122616460899,I122616461395,,,,,,,,,,
F4004,I122603683703,I122603683711,I122603685360,I122602830636,I122603683918,I122602656721,I122603684943,,,,,
F4005,I122596097920,I122596097929,I122596098071,I122596097886,,,,,,,,
F4006,I122604961556,I122604961479,,,,,,,,,,
F4007,I122604961582,I122604961593,I122604961556,,,,,,,,,
F4008,I122596999079,I122596999092,I122596999076,,,,,,,,,
F4009,I122610677609,I122610677973,,,,,,,,,,
F4010,I122614085802,I122614085808,I122614088063,I122614085440,,,,,,,,
F4011,I122596916799,I122596916805,I122596916696,,,,,,,,,
F4012,I122618853816,I122618853862,,,,,,,,,,
F4013,I122606518014,I122606517878,I122606518125,,,,,,,,,
F4014,I122605092544,I122605092465,,,,,,,,,,
F4015,I122654538738,I122654538711,I122596608919,,,,,,,,,
F4016,I122617411992,I122617411966,I122617411902,,,,,,,,,
F4017,I122618411361,I122618411428,,,,,,,,,,
F4018,I122603208376,I122603208433,I122603208343,,,,,,,,,
F4019,I122596490863,I122596490745,,,,,,,,,,
F4020,I122594737672,I122594737601,I122594737792,,,,,,,,,
F4021,I122602651269,I122602651287,I122602651249,,,,,,,,,
F4022,I122595392929,I122595393146,I122595393285,,,,,,,,,
F4023,I122600373981,I122600373921,I122600374049,,,,,,,,,
F4024,I122603208343,I122603208292,,,,,,,,,,
F4025,I122608810274,I122608810363,I122608935680,,,,,,,,,
F4026,I122594590207,I122594590224,I122594590140,,,,,,,,,
F4027,I122619722129,I122619722220,I122619722817,I122619722603,,,,,,,,
F4028,I122594901453,I122594901534,,,,,,,,,,
F4029,I122594901635,I122594901534,,,,,,,,,,
F4030,I122602831584,I122602831506,,,,,,,,,,
F4031,I122594999911,I122594999833,I122595000915,,,,,,,,,
F4032,I122619017859,I122619017719,,,,,,,,,,
F4033,I122602651373,I122602651382,I122602651580,I122602651269,,,,,,,,
F4034,I122604961418,I122604961352,I122604961479,,,,,,,,,
F4035,I122600701639,I122600701657,I122600700816,,,,,,,,,
F4036,I122610678119,I122610678111,I122610677973,,,,,,,,,
F4037,I122594999924,I122594999943,I122616253428,I122597001305,I122602651056,I122595010032,I122616474175,I122594999911,,,,
F4038,I122617412048,I122617412056,I122617411966,,,,,,,,,
F4039,I122608941431,I122608941387,,,,,,,,,,
F4040,I122614823193,I122614823215,I122614821900,I122594901673,I122614823688,,,,,,,
F4041,I122603830954,I122603830913,,,,,,,,,,
F4042,I122616920403,I122616920523,I122616922824,,,,,,,,,
F4043,I122613692719,I122613692731,I122613692493,,,,,,,,,
F4044,I122596703889,I122596703800,,,,,,,,,,
F4045,I122606026361,I122606026378,I122606026338,,,,,,,,,
F4046,I122596113960,I122596114104,,,,,,,,,,
F4047,I122594262606,I122594262520,,,,,,,,,,
F4048,I122613693095,I122613692731,,,,,,,,,,
F4049,I122602651249,I122602651187,,,,,,,,,,
F4050,I122603208165,I122603208228,I122603208292,,,,,,,,,
F4051,I122594901673,I122594901671,I122594901639,I122594901988,,,,,,,,
F4052,I122600373652,I122600373779,I122600373921,I122596871963,,,,,,,,
F4053,I122617936147,I122617936134,I122597051766,,,,,,,,,
F4054,I122617936534,I122617936134,,,,,,,,,,
F4055,I122596998875,I122596998850,I122597002679,I122597049628,I122596998892,I122597053358,,,,,,
F4056,I122600504834,I122600504852,I122600504823,,,,,,,,,
F4057,I122593541808,I122593541858,I122593541807,I122593575698,,,,,,,,
F4058,I122594262689,I122594262745,I122594262606,,,,,,,,,
F4059,I122618509579,I122618509608,,,,,,,,,,
F4060,I122614282731,I122614282934,,,,,,,,,,
F4061,I122603830881,I122603830852,I122603830913,,,,,,,,,
F4062,I122606026292,I122606026338,,,,,,,,,,
F4063,I122614086111,I122614086120,I122614085808,I122614087028,,,,,,,,
F4064,I122603372030,I122603372088,,,,,,,,,,
F4065,I122594901639,I122594901648,I122594901635,,,,,,,,,
F4066,I122600504880,I122600504890,I122600504852,I122600505034,,,,,,,,
F4067,I122596998910,I122596998892,I122596998938,I122618479112,,,,,,,,
F4068,I122594737792,I122594737881,,,,,,,,,,
F4069,I122617411902,I122617411874,,,,,,,,,,
F4070,I122604961200,I122604961295,I122604961352,,,,,,,,,
F4071,I122596490885,I122596490898,I122596490863,,,,,,,,,
F4072,I122615626418,I122615626144,I122615626628,,,,,,,,,
F4073,I122614839844,I122614839737,,,,,,,,,,
F4074,I122618509679,I122618509681,I122618509608,,,,,,,,,
F4075,I122618984804,I122618984432,,,,,,,,,,
F4076,I122617887062,I122617887489,I122617887622,,,,,,,,,
F4077,I122594590414,I122594590459,I122594590207,I122594590565,,,,,,,,
F4078,I122603830789,I122603830833,I122603830634,I122603830852,,,,,,,,
F4079,I122610678285,I122610678255,I122610678119,I122610679385,,,,,,,,
F4080,I122603372097,I122603372124,I122596872487,I122605908942,I122603372088,,,,,,,
F4081,I122594901709,I122594901712,I122645165092,I122594901671,,,,,,,,
F4082,I122596490915,I122596490917,I122596490885,I122596491024,,,,,,,,
F4083,I122594295495,I122619801822,I122594293076,,,,,,,,,
F4084,I122653866838,I122653866845,I122653866574,,,,,,,,,
F4085,I122602651056,I122602651111,I122602651187,I122603373806,,,,,,,,
F4086,I122596703564,I122596703587,I122596703521,,,,,,,,,
F4087,I122608810507,I122608810521,I122608810363,I122608810943,,,,,,,,
F4088,I122608417404,I122608417298,,,,,,,,,,
F4089,I122642348058,I122642348045,I122642346800,,,,,,,,,
F4090,I122617608775,I122617608838,I122618987799,,,,,,,,,
F4091,I122596113818,I122596113728,I122596113960,,,,,,,,,
F4092,I122644281146,I122644281383,I122644282460,,,,,,,,,
F4093,I122596490590,I122596490658,I122596490745,,,,,,,,,
F4094,I122617936534,I122617936677,I122595689629,,,,,,,,,
F4095,I122595753380,I122595753292,,,,,,,,,,
F4096,I122603371967,I122603371888,I122603372030,,,,,,,,,
F4097,I122618968735,I122618968726,I122619888514,I122618968264,,,,,,,,
F4098,I122596916676,I122596916576,,,,,,,,,,
F4099,I122594999538,I122594999552,I122594999833,I122594999440,,,,,,,,
F4100,I122596556134,I122596556210,I122596556271,,,,,,,,,
F4101,I122600504761,I122600504823,,,,,,,,,,
F4102,I122594262431,I122594262300,I122594262520,,,,,,,,,
F4103,I122656290971,I122656291005,I122656291242,,,,,,,,,
F4104,I122605272356,I122605272463,,,,,,,,,,
F4105,I122594590061,I122594590140,,,,,,,,,,
F4106,I122606517693,I122606517680,I122606517636,I122606517878,,,,,,,,
F4107,I122619017979,I122619017955,I122619017859,,,,,,,,,
F4108,I122595753215,I122595753225,I122595753195,I122595753292,,,,,,,,
F4109,I122605272479,I122605272488,I122605272463,,,,,,,,,
F4110,I122603830649,I122603830662,I122603830627,I122593937230,,,,,,,,
F4111,I122609744596,I122609744480,,,,,,,,,,
F4112,I122616986352,I122616986147,,,,,,,,,,
F4113,I122608417404,I122608417623,I122608417981,,,,,,,,,
F4114,I122596703521,I122596703411,,,,,,,,,,
F4115,I122597162290,I122597162397,I122597162237,,,,,,,,,
F4116,I122606517636,I122606517627,I122606517600,,,,,,,,,
F4117,I122596556080,I122596556089,I122596556013,I122596556134,,,,,,,,
F4118,I122620181215,I122620181281,,,,,,,,,,
F4119,I122609072758,I122609072752,I122609072160,,,,,,,,,
F4120,I122600504599,I122600504665,I122600504761,,,,,,,,,
F4121,I122608269974,I122608269980,I122608270833,I122608269457,,,,,,,,
F4122,I122600701186,I122600701085,I122600701265,,,,,,,,,
F4123,I122596916692,I122596916696,I122614085212,I122596916676,,,,,,,,
F4124,I122619492926,I122619492921,I122603670823,I122619492571,,,,,,,,
F4125,I122606517600,I122606517462,,,,,,,,,,
F4126,I122595753398,I122595753411,I122595753380,,,,,,,,,
F4127,I122609482414,I122609482405,I122609481875,,,,,,,,,
F4128,I122610072215,I122610072210,I122610072040,I122595007225,,,,,,,,
F4129,I122595753444,I122595753451,I122595753411,,,,,,,,,
F4130,I122603830627,I122603830634,I122603830265,,,,,,,,,
F4131,I122614839974,I122614839985,I122614839844,,,,,,,,,
F4132,I122596703631,I122596703650,I122596703587,I122596703800,,,,,,,,
F4133,I122605272251,I122605272322,I122605272356,,,,,,,,,
F4134,I122605698318,I122605698339,I122605698282,I122597548374,,,,,,,,
F4135,I122605092018,I122605092100,I122605092465,,,,,,,,,
F4136,I122609744596,I122609744764,,,,,,,,,,
F4137,I122642348266,I122642348256,I122596911526,I122642348058,,,,,,,,
F4138,I122600504466,I122600504533,I122600504599,,,,,,,,,
F4139,I122594603896,I122602831020,I122594604176,,,,,,,,,
F4140,I122619394998,I122619394859,I122619395315,,,,,,,,,
F4141,I122617412484,I122617412480,I122617412056,,,,,,,,,
F4142,I122619722680,I122619722603,I122619727441,,,,,,,,,
F4143,I122614283113,I122614283116,I122614282934,,,,,,,,,
F4144,I122594999432,I122594999348,,,,,,,,,,
F4145,I122596113478,I122596113586,,,,,,,,,,
F4146,I122603830475,I122602665558,,,,,,,,,,
F4147,I122605698261,I122605698134,,,,,,,,,,
F4148,I122613693276,I122613693289,I122613692731,,,,,,,,,
F4149,I122596605014,I122596605031,I122596604983,,,,,,,,,
F4150,I122605698270,I122605698282,I122605698261,,,,,,,,,
F4151,I122597162077,I122597162026,,,,,,,,,,
F4152,I122594737204,I122594737223,I122594737103,I122594844517,I122594526105,I122595008362,,,,,,
F4153,I122594589706,I122594589722,I122594589690,,,,,,,,,
F4154,I122596097150,I122596097057,I122596097278,,,,,,,,,
F4155,I122620181394,I122620181390,I122620181281,,,,,,,,,
F4156,I122594901015,I122594901065,,,,,,,,,,
F4157,I122656291271,I122656291242,,,,,,,,,,
F4158,I122603207834,I122603207887,I122603208165,I122603207425,,,,,,,,
F4159,I122618198975,I122618198981,I122618185986,,,,,,,,,
F4160,I122596555786,I122596555820,,,,,,,,,,
F4161,I122619018225,I122619018215,I122619018748,I122619017955,,,,,,,,
F4162,I122594901088,I122594901102,I122594901065,,,,,,,,,
F4163,I122594098295,I122594098307,I122595568754,I122594098271,,,,,,,,
F4164,I122610105201,I122610105324,I122610109781,,,,,,,,,
F4165,I122605272176,I122605272210,I122605272251,I122605491271,I122605654016,I122605656622,I122617922724,,,,,
F4166,I122616462322,I122616462334,I122616461536,,,,,,,,,
F4167,I122614332188,I122614332305,I122614332596,,,,,,,,,
F4168,I122617412607,I122617412600,I122617451631,I122617412480,,,,,,,,
F4169,I122614660091,I122614660079,I122614660041,,,,,,,,,
F4170,I122618411836,I122618411852,I122603210285,I122618411428,,,,,,,,
F4171,I122610629592,I122610629559,I122610629631,,,,,,,,,
F4172,I122597162179,I122597162237,I122597162077,,,,,,,,,
F4173,I122608663441,I122608663533,I122608666146,I122608751900,I122608754286,I122608755236,,,,,,
F4174,I122596113611,I122596113631,I122596113728,I122596113586,,,,,,,,
F4175,I122603830323,I122603830345,I122603830316,,,,,,,,,
F4176,I122596555922,I122596555990,,,,,,,,,,
F4177,I122594901124,I122594901128,I122594901102,I122594901453,,,,,,,,
F4178,I122603830390,I122603830399,I122603830323,I122603830475,,,,,,,,
F4179,I122596556005,I122596556013,I122596555990,,,,,,,,,
F4180,I122600700969,I122600701004,I122600700908,I122600701085,I122600701430,,,,,,,
F4181,I122602830849,I122602830965,I122602831020,,,,,,,,,
F4182,I122595753195,I122595753112,,,,,,,,,,
F4183,I122609482724,I122609482677,I122609482405,I122609488810,,,,,,,,
F4184,I122605091880,I122605091963,I122605091815,I122605092018,,,,,,,,
F4185,I122614659989,I122614660041,,,,,,,,,,
F4186,I122594999454,I122594999440,I122594999432,,,,,,,,,
F4187,I122595753105,I122595753112,I122595753088,,,,,,,,,
F4188,I122609073115,I122609073092,I122616318743,I122616465984,I122616539134,I122616535745,I122616758312,I122609073465,I122609072752,,,
F4189,I122603830316,I122603830287,,,,,,,,,,
F4190,I122595392695,I122595392699,I122596878265,I122595612426,I122595617697,,,,,,,
F4191,I122614840222,I122614840202,I122614839974,,,,,,,,,
F4192,I122595390303,I122595390375,I122595390771,I122610015377,I122602826653,I122595408463,I122596555820,,,,,
F4193,I122595570564,I122595570525,I122597547135,I122595570495,,,,,,,,
F4194,I122605089729,I122605089738,I122605089712,,,,,,,,,
F4195,I122610544870,I122610627634,,,,,,,,,,
F4196,I122596913981,I122596913997,I122596708487,,,,,,,,,
F4197,I122594292637,I122594292513,I122594292815,,,,,,,,,
F4198,I122656290475,I122656290545,I122656290353,I122656290971,,,,,,,,
F4199,I122595619640,I122595619656,I122595619841,I122595618947,,,,,,,,
F4200,I122605269979,I122605269933,,,,,,,,,,
F4201,I122605269979,I122605270502,I122605270531,,,,,,,,,
F4202,I122605089752,I122605089766,I122605089829,I122605089738,,,,,,,,
F4203,I122614330394,I122614330476,I122614330801,,,,,,,,,
F4204,I122600371162,I122600371074,,,,,,,,,,
F4205,I122616984698,I122616984707,I122616984506,I122616985299,,,,,,,,
F4206,I122617885852,I122617886014,,,,,,,,,,
F4207,I122602828723,I122602828727,I122602828703,I122602828873,,,,,,,,
F4208,I122600698770,I122600698577,I122600698840,,,,,,,,,
F4209,I122617935000,I122617934942,I122617935240,,,,,,,,,
F4210,I122608808975,I122608809029,I122608809285,,,,,,,,,
F4211,I122600190900,I122600190987,,,,,,,,,,
F4212,I122604745766,I122604745713,I122604745847,,,,,,,,,
F4213,I122602664822,I122602664836,I122602829446,I122596598045,,,,,,,,
F4214,I122602828617,I122602828703,,,,,,,,,,
F4215,I122609742897,I122609742958,I122609743430,,,,,,,,,
F4216,I122605908882,I122605908942,,,,,,,,,,
F4217,I122615641177,I122615641183,I122615641082,,,,,,,,,
F4218,I122602664851,I122602664858,I122602665095,I122602825368,I122602664836,,,,,,,
F4219,I122610267142,I122610267136,I122610267411,I122610266970,,,,,,,,
F4220,I122616460455,I122616460513,I122616460730,,,,,,,,,
F4221,I122594095883,I122594096115,,,,,,,,,,
F4222,I122603860962,I122603860994,I122603860918,,,,,,,,,
F4223,I122610070474,I122610070528,,,,,,,,,,
F4224,I122618967165,I122618967179,I122618968060,I122618966948,,,,,,,,
F4225,I122610627669,I122610627700,I122610627634,,,,,,,,,
F4226,I122610627901,I122610627700,,,,,,,,,,
F4227,I122603860918,I122603860890,,,,,,,,,,
F4228,I122609480771,I122609480654,I122609481152,,,,,,,,,
F4229,I122614281219,I122614281274,,,,,,,,,,
F4230,I122602664912,I122602664928,I122602664858,I122602830579,I122602834369,I122618411852,I122603205978,I122603211967,I122605269538,,,
F4231,I122605695884,I122605695888,I122605695868,,,,,,,,,
F4232,I122605695884,I122605696321,,,,,,,,,,
F4233,I122610545273,I122610545786,I122610545842,,,,,,,,,
F4234,I122615903273,I122615903022,I122615903517,,,,,,,,,
F4235,I122617459927,I122617459933,I122617459804,,,,,,,,,
F4236,I122595570430,I122595570446,I122595570467,,,,,,,,,
F4237,I122618410222,I122618409617,,,,,,,,,,
F4238,I122618410222,I122618410331,,,,,,,,,,
F4239,I122600698840,I122600698909,I122600698988,,,,,,,,,
F4240,I122605269906,I122605269933,,,,,,,,,,
F4241,I122595570467,I122595570495,,,,,,,,,,
F4242,I122614821910,I122614821900,I122614821589,,,,,,,,,
F4243,I122615624698,I122615624714,I122615621994,,,,,,,,,
F4244,I122600371180,I122600371189,I122600371162,,,,,,,,,
F4245,I122594734925,I122594735038,,,,,,,,,,
F4246,I122609726570,I122609726582,I122609726420,I122609734355,,,,,,,,
F4247,I122610070602,I122610070597,I122610070528,,,,,,,,,
F4248,I122594521831,I122594521942,I122594522015,,,,,,,,,
F4249,I122605089647,I122605089712,,,,,,,,,,
F4250,I122608383166,I122608383131,I122608383231,,,,,,,,,
F4251,I122610546072,I122610545842,I122610546118,,,,,,,,,
F4252,I122600502044,I122600502053,I122600501980,I122600502299,,,,,,,,
F4253,I122618983757,I122618983464,I122618984142,,,,,,,,,
F4254,I122605269538,I122608415923,,,,,,,,,,
F4255,I122608416072,I122608415923,,,,,,,,,,
F4256,I122614281426,I122614281429,I122614281385,I122614281670,I122614327203,,,,,,,
F4257,I122594587521,I122594587596,,,,,,,,,,
F4258,I122618672114,I122618672150,,,,,,,,,,
F4259,I122594522126,I122594522015,I122594522654,,,,,,,,,
F4260,I122617607226,I122617607288,I122617607604,I122617609535,,,,,,,,
F4261,I122605695868,I122605695769,,,,,,,,,,
F4262,I122605908802,I122605908745,I122605908882,,,,,,,,,
F4263,I122594587615,I122594587625,I122594587596,,,,,,,,,
F4264,I122594292710,I122594292726,I122594295714,I122594292637,,,,,,,,
F4265,I122656290353,I122656290306,I122656291903,,,,,,,,,
F4266,I122619392988,I122619393123,I122619393554,,,,,,,,,
F4267,I122617459610,I122617459804,,,,,,,,,,
F4268,I122614281385,I122614281381,I122614282731,I122614281274,,,,,,,,
F4269,I122596914073,I122596914079,I122596913981,,,,,,,,,
F4270,I122605695676,I122605695769,,,,,,,,,,
F4271,I122596914073,I122596914288,,,,,,,,,,
F4272,I122617410670,I122617410662,I122617410921,I122617410241,,,,,,,,
F4273,I122602828617,I122602828925,,,,,,,,,,
F4274,I122618672209,I122618672204,I122618672150,I122618714355,,,,,,,,
F4275,I122594735059,I122594735067,I122594735038,,,,,,,,,
F4276,I122609071417,I122609071355,I122609071688,,,,,,,,,
F4277,I122596913728,I122596913800,I122596913624,,,,,,,,,
F4278,I122617410921,I122617410953,I122617411129,,,,,,,,,
F4279,I122595570266,I122595570234,,,,,,,,,,
F4280,I122600501970,I122600501914,,,,,,,,,,
F4281,I122617935297,I122617935240,,,,,,,,,,
F4282,I122594095648,I122594095680,I122594095614,I122602653369,I122594096288,,,,,,,
